4360440: 854, zeros: 1, ones: 853, pp: 0.001171, history: 11111111111111111111
4730204: 309, zeros: 4, ones: 305, pp: 0.012945, history: 11111111111111111111
4730206: 143, zeros: 1, ones: 142, pp: 0.006993, history: 11111111111111111111
4743000: 414, zeros: 0, ones: 414, pp: 0.000000, history: 11111111111111111111
4770200: 149, zeros: 0, ones: 149, pp: 0.000000, history: 11111111111111111111
4770360: 123, zeros: 0, ones: 123, pp: 0.000000, history: 11111111111111111111
5012744: 215, zeros: 1, ones: 214, pp: 0.004651, history: 11111111111111111111
5022226: 605, zeros: 0, ones: 605, pp: 0.000000, history: 11111111111111111111
5022765: 348, zeros: 0, ones: 348, pp: 0.000000, history: 11111111111111111111
5023326: 248, zeros: 0, ones: 248, pp: 0.000000, history: 11111111111111111111
5032764: 142, zeros: 0, ones: 142, pp: 0.000000, history: 11111111111111111111
5053344: 111, zeros: 0, ones: 111, pp: 0.000000, history: 11111111111111111111
5062225: 109, zeros: 0, ones: 109, pp: 0.000000, history: 11111111111111111111
5072224: 372, zeros: 0, ones: 372, pp: 0.000000, history: 11111111111111111111
5110204: 1106, zeros: 18, ones: 1088, pp: 0.016275, history: 11111111111111111111
5110205: 989, zeros: 3, ones: 986, pp: 0.003033, history: 11111111111111111111
5110206: 1524, zeros: 16, ones: 1508, pp: 0.010499, history: 11111111111111111111
5110366: 109, zeros: 0, ones: 109, pp: 0.000000, history: 11111111111111111111
5110444: 114, zeros: 1, ones: 113, pp: 0.008772, history: 11111111111111111111
5110445: 102, zeros: 1, ones: 101, pp: 0.009804, history: 11111111111111111111
5110446: 147, zeros: 1, ones: 146, pp: 0.006803, history: 11111111111111111111
5110700: 121, zeros: 0, ones: 121, pp: 0.000000, history: 11111111111111111111
5112245: 704, zeros: 0, ones: 704, pp: 0.000000, history: 11111111111111111111
5112246: 451, zeros: 0, ones: 451, pp: 0.000000, history: 11111111111111111111
5112264: 561, zeros: 0, ones: 561, pp: 0.000000, history: 11111111111111111111
5112265: 645, zeros: 0, ones: 645, pp: 0.000000, history: 11111111111111111111
5112266: 347, zeros: 0, ones: 347, pp: 0.000000, history: 11111111111111111111
5112300: 1335, zeros: 0, ones: 1335, pp: 0.000000, history: 11111111111111111111
5112304: 387, zeros: 0, ones: 387, pp: 0.000000, history: 11111111111111111111
5112305: 182, zeros: 0, ones: 182, pp: 0.000000, history: 11111111111111111111
5112306: 125, zeros: 0, ones: 125, pp: 0.000000, history: 11111111111111111111
5112346: 182, zeros: 0, ones: 182, pp: 0.000000, history: 11111111111111111111
5112364: 627, zeros: 0, ones: 627, pp: 0.000000, history: 11111111111111111111
5112365: 124, zeros: 0, ones: 124, pp: 0.000000, history: 11111111111111111111
5112624: 1092, zeros: 0, ones: 1092, pp: 0.000000, history: 11111111111111111111
5112625: 959, zeros: 0, ones: 959, pp: 0.000000, history: 11111111111111111111
5112626: 405, zeros: 0, ones: 405, pp: 0.000000, history: 11111111111111111111
5112660: 331, zeros: 0, ones: 331, pp: 0.000000, history: 11111111111111111111
5112664: 342, zeros: 0, ones: 342, pp: 0.000000, history: 11111111111111111111
5112665: 143, zeros: 0, ones: 143, pp: 0.000000, history: 11111111111111111111
5112700: 463, zeros: 0, ones: 463, pp: 0.000000, history: 11111111111111111111
5112704: 266, zeros: 0, ones: 266, pp: 0.000000, history: 11111111111111111111
5112705: 1859, zeros: 0, ones: 1859, pp: 0.000000, history: 11111111111111111111
5112706: 373, zeros: 0, ones: 373, pp: 0.000000, history: 11111111111111111111
5112720: 220, zeros: 0, ones: 220, pp: 0.000000, history: 11111111111111111111
5112724: 623, zeros: 0, ones: 623, pp: 0.000000, history: 11111111111111111111
5112725: 177, zeros: 0, ones: 177, pp: 0.000000, history: 11111111111111111111
5112740: 1585, zeros: 0, ones: 1585, pp: 0.000000, history: 11111111111111111111
5112744: 5472, zeros: 0, ones: 5472, pp: 0.000000, history: 11111111111111111111
5112745: 714, zeros: 0, ones: 714, pp: 0.000000, history: 11111111111111111111
5112746: 669, zeros: 0, ones: 669, pp: 0.000000, history: 11111111111111111111
5112747: 446, zeros: 0, ones: 446, pp: 0.000000, history: 11111111111111111111
5113204: 154, zeros: 0, ones: 154, pp: 0.000000, history: 11111111111111111111
5113206: 476, zeros: 0, ones: 476, pp: 0.000000, history: 11111111111111111111
5113240: 329, zeros: 0, ones: 329, pp: 0.000000, history: 11111111111111111111
5113244: 1456, zeros: 0, ones: 1456, pp: 0.000000, history: 11111111111111111111
5113245: 1130, zeros: 0, ones: 1130, pp: 0.000000, history: 11111111111111111111
5113246: 1032, zeros: 0, ones: 1032, pp: 0.000000, history: 11111111111111111111
5113247: 168, zeros: 0, ones: 168, pp: 0.000000, history: 11111111111111111111
5113260: 3011, zeros: 0, ones: 3011, pp: 0.000000, history: 11111111111111111111
5113264: 237, zeros: 0, ones: 237, pp: 0.000000, history: 11111111111111111111
5113265: 400, zeros: 0, ones: 400, pp: 0.000000, history: 11111111111111111111
5113266: 1024, zeros: 0, ones: 1024, pp: 0.000000, history: 11111111111111111111
5113300: 2819, zeros: 0, ones: 2819, pp: 0.000000, history: 11111111111111111111
5113304: 890, zeros: 0, ones: 890, pp: 0.000000, history: 11111111111111111111
5113305: 1655, zeros: 0, ones: 1655, pp: 0.000000, history: 11111111111111111111
5113306: 502, zeros: 0, ones: 502, pp: 0.000000, history: 11111111111111111111
5113326: 228, zeros: 0, ones: 228, pp: 0.000000, history: 11111111111111111111
5113344: 973, zeros: 0, ones: 973, pp: 0.000000, history: 11111111111111111111
5113345: 196, zeros: 0, ones: 196, pp: 0.000000, history: 11111111111111111111
5113364: 183, zeros: 0, ones: 183, pp: 0.000000, history: 11111111111111111111
5113620: 702, zeros: 0, ones: 702, pp: 0.000000, history: 11111111111111111111
5113626: 209, zeros: 0, ones: 209, pp: 0.000000, history: 11111111111111111111
5122220: 399, zeros: 0, ones: 399, pp: 0.000000, history: 11111111111111111111
5122224: 265, zeros: 0, ones: 265, pp: 0.000000, history: 11111111111111111111
5122225: 191, zeros: 0, ones: 191, pp: 0.000000, history: 11111111111111111111
5122226: 168, zeros: 0, ones: 168, pp: 0.000000, history: 11111111111111111111
5122320: 703, zeros: 0, ones: 703, pp: 0.000000, history: 11111111111111111111
5122324: 1100, zeros: 0, ones: 1100, pp: 0.000000, history: 11111111111111111111
5122325: 476, zeros: 0, ones: 476, pp: 0.000000, history: 11111111111111111111
5122326: 394, zeros: 0, ones: 394, pp: 0.000000, history: 11111111111111111111
5122625: 104, zeros: 0, ones: 104, pp: 0.000000, history: 11111111111111111111
5122626: 106, zeros: 0, ones: 106, pp: 0.000000, history: 11111111111111111111
5122704: 659, zeros: 0, ones: 659, pp: 0.000000, history: 11111111111111111111
5122705: 155, zeros: 0, ones: 155, pp: 0.000000, history: 11111111111111111111
5122764: 207, zeros: 0, ones: 207, pp: 0.000000, history: 11111111111111111111
5122766: 602, zeros: 0, ones: 602, pp: 0.000000, history: 11111111111111111111
5123244: 202, zeros: 0, ones: 202, pp: 0.000000, history: 11111111111111111111
5123245: 676, zeros: 0, ones: 676, pp: 0.000000, history: 11111111111111111111
5123326: 732, zeros: 0, ones: 732, pp: 0.000000, history: 11111111111111111111
5123620: 647, zeros: 0, ones: 647, pp: 0.000000, history: 11111111111111111111
5132225: 780, zeros: 0, ones: 780, pp: 0.000000, history: 11111111111111111111
5132226: 571, zeros: 0, ones: 571, pp: 0.000000, history: 11111111111111111111
5132320: 826, zeros: 0, ones: 826, pp: 0.000000, history: 11111111111111111111
5132324: 246, zeros: 0, ones: 246, pp: 0.000000, history: 11111111111111111111
5132325: 265, zeros: 0, ones: 265, pp: 0.000000, history: 11111111111111111111
5132326: 453, zeros: 0, ones: 453, pp: 0.000000, history: 11111111111111111111
5132600: 1083, zeros: 0, ones: 1083, pp: 0.000000, history: 11111111111111111111
5132604: 564, zeros: 0, ones: 564, pp: 0.000000, history: 11111111111111111111
5132605: 259, zeros: 0, ones: 259, pp: 0.000000, history: 11111111111111111111
5132624: 211, zeros: 0, ones: 211, pp: 0.000000, history: 11111111111111111111
5132625: 156, zeros: 0, ones: 156, pp: 0.000000, history: 11111111111111111111
5132626: 223, zeros: 0, ones: 223, pp: 0.000000, history: 11111111111111111111
5132660: 329, zeros: 0, ones: 329, pp: 0.000000, history: 11111111111111111111
5132664: 158, zeros: 0, ones: 158, pp: 0.000000, history: 11111111111111111111
5132704: 245, zeros: 0, ones: 245, pp: 0.000000, history: 11111111111111111111
5132705: 340, zeros: 0, ones: 340, pp: 0.000000, history: 11111111111111111111
5132764: 129, zeros: 0, ones: 129, pp: 0.000000, history: 11111111111111111111
5132765: 1418, zeros: 0, ones: 1418, pp: 0.000000, history: 11111111111111111111
5132766: 736, zeros: 0, ones: 736, pp: 0.000000, history: 11111111111111111111
5133244: 162, zeros: 0, ones: 162, pp: 0.000000, history: 11111111111111111111
5133245: 216, zeros: 0, ones: 216, pp: 0.000000, history: 11111111111111111111
5133300: 248, zeros: 0, ones: 248, pp: 0.000000, history: 11111111111111111111
5133304: 206, zeros: 0, ones: 206, pp: 0.000000, history: 11111111111111111111
5133305: 363, zeros: 0, ones: 363, pp: 0.000000, history: 11111111111111111111
5133306: 115, zeros: 0, ones: 115, pp: 0.000000, history: 11111111111111111111
5133325: 180, zeros: 0, ones: 180, pp: 0.000000, history: 11111111111111111111
5133326: 265, zeros: 0, ones: 265, pp: 0.000000, history: 11111111111111111111
5140201: 112, zeros: 0, ones: 112, pp: 0.000000, history: 11111111111111111111
5140204: 3941, zeros: 372, ones: 3569, pp: 0.094392, history: 11111111111111111111
5140205: 4168, zeros: 461, ones: 3707, pp: 0.110605, history: 11111111111111111111
5140206: 4696, zeros: 133, ones: 4563, pp: 0.028322, history: 11111111111111111111
5140366: 109, zeros: 0, ones: 109, pp: 0.000000, history: 11111111111111111111
5140445: 395, zeros: 48, ones: 347, pp: 0.121519, history: 11111111111111111111
5140446: 461, zeros: 14, ones: 447, pp: 0.030369, history: 11111111111111111111
5140700: 1073, zeros: 0, ones: 1073, pp: 0.000000, history: 11111111111111111111
5140740: 472, zeros: 0, ones: 472, pp: 0.000000, history: 11111111111111111111
5142226: 157, zeros: 0, ones: 157, pp: 0.000000, history: 11111111111111111111
5142227: 249, zeros: 0, ones: 249, pp: 0.000000, history: 11111111111111111111
5142304: 134, zeros: 0, ones: 134, pp: 0.000000, history: 11111111111111111111
5142305: 117, zeros: 0, ones: 117, pp: 0.000000, history: 11111111111111111111
5142307: 186, zeros: 0, ones: 186, pp: 0.000000, history: 11111111111111111111
5142320: 385, zeros: 0, ones: 385, pp: 0.000000, history: 11111111111111111111
5142324: 796, zeros: 0, ones: 796, pp: 0.000000, history: 11111111111111111111
5142325: 418, zeros: 0, ones: 418, pp: 0.000000, history: 11111111111111111111
5142326: 852, zeros: 0, ones: 852, pp: 0.000000, history: 11111111111111111111
5142364: 164, zeros: 0, ones: 164, pp: 0.000000, history: 11111111111111111111
5142624: 568, zeros: 0, ones: 568, pp: 0.000000, history: 11111111111111111111
5142625: 418, zeros: 0, ones: 418, pp: 0.000000, history: 11111111111111111111
5142626: 588, zeros: 0, ones: 588, pp: 0.000000, history: 11111111111111111111
5142704: 149, zeros: 0, ones: 149, pp: 0.000000, history: 11111111111111111111
5142707: 177, zeros: 0, ones: 177, pp: 0.000000, history: 11111111111111111111
5142740: 128, zeros: 0, ones: 128, pp: 0.000000, history: 11111111111111111111
5142760: 230, zeros: 0, ones: 230, pp: 0.000000, history: 11111111111111111111
5142764: 104, zeros: 0, ones: 104, pp: 0.000000, history: 11111111111111111111
5142765: 581, zeros: 0, ones: 581, pp: 0.000000, history: 11111111111111111111
5142766: 418, zeros: 0, ones: 418, pp: 0.000000, history: 11111111111111111111
5143244: 299, zeros: 0, ones: 299, pp: 0.000000, history: 11111111111111111111
5143245: 171, zeros: 0, ones: 171, pp: 0.000000, history: 11111111111111111111
5143260: 356, zeros: 0, ones: 356, pp: 0.000000, history: 11111111111111111111
5143365: 336, zeros: 0, ones: 336, pp: 0.000000, history: 11111111111111111111
5143620: 298, zeros: 0, ones: 298, pp: 0.000000, history: 11111111111111111111
5150201: 206, zeros: 0, ones: 206, pp: 0.000000, history: 11111111111111111111
5150203: 127, zeros: 0, ones: 127, pp: 0.000000, history: 11111111111111111111
5150206: 7551, zeros: 75, ones: 7476, pp: 0.009932, history: 11111111111111111111
5150207: 319, zeros: 2, ones: 317, pp: 0.006270, history: 11111111111111111111
5150366: 237, zeros: 0, ones: 237, pp: 0.000000, history: 11111111111111111111
5150445: 558, zeros: 21, ones: 537, pp: 0.037634, history: 11111111111111111111
5150446: 796, zeros: 19, ones: 777, pp: 0.023869, history: 11111111111111111111
5150700: 1440, zeros: 0, ones: 1440, pp: 0.000000, history: 11111111111111111111
5150740: 894, zeros: 0, ones: 894, pp: 0.000000, history: 11111111111111111111
5152224: 682, zeros: 0, ones: 682, pp: 0.000000, history: 11111111111111111111
5152225: 676, zeros: 0, ones: 676, pp: 0.000000, history: 11111111111111111111
5152226: 2330, zeros: 0, ones: 2330, pp: 0.000000, history: 11111111111111111111
5152244: 588, zeros: 0, ones: 588, pp: 0.000000, history: 11111111111111111111
5152264: 275, zeros: 0, ones: 275, pp: 0.000000, history: 11111111111111111111
5152265: 340, zeros: 0, ones: 340, pp: 0.000000, history: 11111111111111111111
5152266: 614, zeros: 0, ones: 614, pp: 0.000000, history: 11111111111111111111
5152300: 4510, zeros: 0, ones: 4510, pp: 0.000000, history: 11111111111111111111
5152304: 132, zeros: 0, ones: 132, pp: 0.000000, history: 11111111111111111111
5152305: 166, zeros: 0, ones: 166, pp: 0.000000, history: 11111111111111111111
5152320: 262, zeros: 0, ones: 262, pp: 0.000000, history: 11111111111111111111
5152324: 233, zeros: 0, ones: 233, pp: 0.000000, history: 11111111111111111111
5152325: 1238, zeros: 0, ones: 1238, pp: 0.000000, history: 11111111111111111111
5152326: 512, zeros: 0, ones: 512, pp: 0.000000, history: 11111111111111111111
5152345: 235, zeros: 0, ones: 235, pp: 0.000000, history: 11111111111111111111
5152346: 166, zeros: 0, ones: 166, pp: 0.000000, history: 11111111111111111111
5152364: 137, zeros: 0, ones: 137, pp: 0.000000, history: 11111111111111111111
5152624: 115, zeros: 0, ones: 115, pp: 0.000000, history: 11111111111111111111
5152625: 300, zeros: 0, ones: 300, pp: 0.000000, history: 11111111111111111111
5152626: 374, zeros: 0, ones: 374, pp: 0.000000, history: 11111111111111111111
5152700: 332, zeros: 0, ones: 332, pp: 0.000000, history: 11111111111111111111
5152704: 639, zeros: 0, ones: 639, pp: 0.000000, history: 11111111111111111111
5152705: 958, zeros: 0, ones: 958, pp: 0.000000, history: 11111111111111111111
5152706: 246, zeros: 0, ones: 246, pp: 0.000000, history: 11111111111111111111
5152707: 374, zeros: 0, ones: 374, pp: 0.000000, history: 11111111111111111111
5152720: 175, zeros: 0, ones: 175, pp: 0.000000, history: 11111111111111111111
5152724: 550, zeros: 0, ones: 550, pp: 0.000000, history: 11111111111111111111
5152725: 169, zeros: 0, ones: 169, pp: 0.000000, history: 11111111111111111111
5152726: 153, zeros: 0, ones: 153, pp: 0.000000, history: 11111111111111111111
5152740: 1827, zeros: 0, ones: 1827, pp: 0.000000, history: 11111111111111111111
5152744: 1407, zeros: 0, ones: 1407, pp: 0.000000, history: 11111111111111111111
5152745: 391, zeros: 0, ones: 391, pp: 0.000000, history: 11111111111111111111
5152746: 1814, zeros: 0, ones: 1814, pp: 0.000000, history: 11111111111111111111
5152766: 122, zeros: 0, ones: 122, pp: 0.000000, history: 11111111111111111111
5153200: 139, zeros: 0, ones: 139, pp: 0.000000, history: 11111111111111111111
5153204: 120, zeros: 0, ones: 120, pp: 0.000000, history: 11111111111111111111
5153205: 371, zeros: 0, ones: 371, pp: 0.000000, history: 11111111111111111111
5153206: 231, zeros: 0, ones: 231, pp: 0.000000, history: 11111111111111111111
5153240: 3390, zeros: 0, ones: 3390, pp: 0.000000, history: 11111111111111111111
5153244: 2853, zeros: 0, ones: 2853, pp: 0.000000, history: 11111111111111111111
5153245: 787, zeros: 0, ones: 787, pp: 0.000000, history: 11111111111111111111
5153246: 1114, zeros: 0, ones: 1114, pp: 0.000000, history: 11111111111111111111
5153247: 480, zeros: 0, ones: 480, pp: 0.000000, history: 11111111111111111111
5153260: 1128, zeros: 0, ones: 1128, pp: 0.000000, history: 11111111111111111111
5153264: 336, zeros: 0, ones: 336, pp: 0.000000, history: 11111111111111111111
5153265: 238, zeros: 0, ones: 238, pp: 0.000000, history: 11111111111111111111
5153266: 1737, zeros: 0, ones: 1737, pp: 0.000000, history: 11111111111111111111
5153300: 514, zeros: 0, ones: 514, pp: 0.000000, history: 11111111111111111111
5153304: 185, zeros: 0, ones: 185, pp: 0.000000, history: 11111111111111111111
5153305: 340, zeros: 0, ones: 340, pp: 0.000000, history: 11111111111111111111
5153306: 496, zeros: 0, ones: 496, pp: 0.000000, history: 11111111111111111111
5153344: 981, zeros: 0, ones: 981, pp: 0.000000, history: 11111111111111111111
5153345: 121, zeros: 0, ones: 121, pp: 0.000000, history: 11111111111111111111
5153360: 314, zeros: 0, ones: 314, pp: 0.000000, history: 11111111111111111111
5153604: 207, zeros: 0, ones: 207, pp: 0.000000, history: 11111111111111111111
5153606: 320, zeros: 0, ones: 320, pp: 0.000000, history: 11111111111111111111
5153620: 423, zeros: 0, ones: 423, pp: 0.000000, history: 11111111111111111111
5153624: 230, zeros: 0, ones: 230, pp: 0.000000, history: 11111111111111111111
5160204: 1079, zeros: 112, ones: 967, pp: 0.103800, history: 11111111111111111111
5160206: 1873, zeros: 61, ones: 1812, pp: 0.032568, history: 11111111111111111111
5160207: 148, zeros: 0, ones: 148, pp: 0.000000, history: 11111111111111111111
5160446: 131, zeros: 7, ones: 124, pp: 0.053435, history: 11111111111111111111
5162224: 291, zeros: 0, ones: 291, pp: 0.000000, history: 11111111111111111111
5162225: 233, zeros: 0, ones: 233, pp: 0.000000, history: 11111111111111111111
5162226: 344, zeros: 0, ones: 344, pp: 0.000000, history: 11111111111111111111
5162324: 373, zeros: 0, ones: 373, pp: 0.000000, history: 11111111111111111111
5162325: 176, zeros: 0, ones: 176, pp: 0.000000, history: 11111111111111111111
5162326: 288, zeros: 0, ones: 288, pp: 0.000000, history: 11111111111111111111
5162344: 204, zeros: 0, ones: 204, pp: 0.000000, history: 11111111111111111111
5162345: 103, zeros: 0, ones: 103, pp: 0.000000, history: 11111111111111111111
5162624: 276, zeros: 0, ones: 276, pp: 0.000000, history: 11111111111111111111
5162625: 197, zeros: 0, ones: 197, pp: 0.000000, history: 11111111111111111111
5162626: 299, zeros: 0, ones: 299, pp: 0.000000, history: 11111111111111111111
5162704: 149, zeros: 0, ones: 149, pp: 0.000000, history: 11111111111111111111
5162705: 181, zeros: 0, ones: 181, pp: 0.000000, history: 11111111111111111111
5162765: 240, zeros: 0, ones: 240, pp: 0.000000, history: 11111111111111111111
5162766: 1767, zeros: 0, ones: 1767, pp: 0.000000, history: 11111111111111111111
5163244: 127, zeros: 0, ones: 127, pp: 0.000000, history: 11111111111111111111
5163245: 755, zeros: 0, ones: 755, pp: 0.000000, history: 11111111111111111111
5163300: 102, zeros: 0, ones: 102, pp: 0.000000, history: 11111111111111111111
5163304: 230, zeros: 0, ones: 230, pp: 0.000000, history: 11111111111111111111
5163325: 343, zeros: 0, ones: 343, pp: 0.000000, history: 11111111111111111111
5163326: 126, zeros: 0, ones: 126, pp: 0.000000, history: 11111111111111111111
5170205: 1235, zeros: 27, ones: 1208, pp: 0.021862, history: 11111111111111111111
5170206: 1424, zeros: 4, ones: 1420, pp: 0.002809, history: 11111111111111111111
5170445: 134, zeros: 2, ones: 132, pp: 0.014925, history: 11111111111111111111
5170446: 185, zeros: 2, ones: 183, pp: 0.010811, history: 11111111111111111111
5170700: 294, zeros: 0, ones: 294, pp: 0.000000, history: 11111111111111111111
5170740: 159, zeros: 0, ones: 159, pp: 0.000000, history: 11111111111111111111
5172225: 542, zeros: 0, ones: 542, pp: 0.000000, history: 11111111111111111111
5172226: 204, zeros: 0, ones: 204, pp: 0.000000, history: 11111111111111111111
5172320: 302, zeros: 0, ones: 302, pp: 0.000000, history: 11111111111111111111
5172324: 225, zeros: 0, ones: 225, pp: 0.000000, history: 11111111111111111111
5172325: 185, zeros: 0, ones: 185, pp: 0.000000, history: 11111111111111111111
5172326: 458, zeros: 0, ones: 458, pp: 0.000000, history: 11111111111111111111
5172364: 201, zeros: 0, ones: 201, pp: 0.000000, history: 11111111111111111111
5172600: 380, zeros: 0, ones: 380, pp: 0.000000, history: 11111111111111111111
5172606: 1150, zeros: 0, ones: 1150, pp: 0.000000, history: 11111111111111111111
5172625: 221, zeros: 0, ones: 221, pp: 0.000000, history: 11111111111111111111
5172626: 242, zeros: 0, ones: 242, pp: 0.000000, history: 11111111111111111111
5172704: 175, zeros: 0, ones: 175, pp: 0.000000, history: 11111111111111111111
5172705: 111, zeros: 0, ones: 111, pp: 0.000000, history: 11111111111111111111
5172760: 151, zeros: 0, ones: 151, pp: 0.000000, history: 11111111111111111111
5172765: 422, zeros: 0, ones: 422, pp: 0.000000, history: 11111111111111111111
5172766: 118, zeros: 0, ones: 118, pp: 0.000000, history: 11111111111111111111
5173244: 544, zeros: 0, ones: 544, pp: 0.000000, history: 11111111111111111111
5173245: 179, zeros: 0, ones: 179, pp: 0.000000, history: 11111111111111111111
5173260: 120, zeros: 0, ones: 120, pp: 0.000000, history: 11111111111111111111
5173325: 110, zeros: 0, ones: 110, pp: 0.000000, history: 11111111111111111111
5202320: 345, zeros: 0, ones: 345, pp: 0.000000, history: 11111111111111111111
5202766: 104, zeros: 0, ones: 104, pp: 0.000000, history: 11111111111111111111
5210204: 703, zeros: 0, ones: 703, pp: 0.000000, history: 11111111111111111111
5210205: 493, zeros: 1, ones: 492, pp: 0.002028, history: 11111111111111111111
5210206: 655, zeros: 0, ones: 655, pp: 0.000000, history: 11111111111111111111
5210365: 130, zeros: 0, ones: 130, pp: 0.000000, history: 11111111111111111111
5213300: 269, zeros: 0, ones: 269, pp: 0.000000, history: 11111111111111111111
5222766: 131, zeros: 0, ones: 131, pp: 0.000000, history: 11111111111111111111
5242624: 175, zeros: 0, ones: 175, pp: 0.000000, history: 11111111111111111111
5252226: 114, zeros: 0, ones: 114, pp: 0.000000, history: 11111111111111111111
5262766: 157, zeros: 0, ones: 157, pp: 0.000000, history: 11111111111111111111
5272225: 382, zeros: 0, ones: 382, pp: 0.000000, history: 11111111111111111111
5300204: 885, zeros: 45, ones: 840, pp: 0.050847, history: 11111111111111111111
5300700: 314, zeros: 0, ones: 314, pp: 0.000000, history: 11111111111111111111
5302224: 1269, zeros: 0, ones: 1269, pp: 0.000000, history: 11111111111111111111
5302225: 1099, zeros: 0, ones: 1099, pp: 0.000000, history: 11111111111111111111
5302226: 3548, zeros: 0, ones: 3548, pp: 0.000000, history: 11111111111111111111
5302320: 9106, zeros: 0, ones: 9106, pp: 0.000000, history: 11111111111111111111
5302324: 1722, zeros: 0, ones: 1722, pp: 0.000000, history: 11111111111111111111
5302325: 1419, zeros: 0, ones: 1419, pp: 0.000000, history: 11111111111111111111
5302326: 3797, zeros: 0, ones: 3797, pp: 0.000000, history: 11111111111111111111
5302327: 404, zeros: 0, ones: 404, pp: 0.000000, history: 11111111111111111111
5302624: 818, zeros: 0, ones: 818, pp: 0.000000, history: 11111111111111111111
5302625: 1892, zeros: 0, ones: 1892, pp: 0.000000, history: 11111111111111111111
5302626: 1990, zeros: 0, ones: 1990, pp: 0.000000, history: 11111111111111111111
5302760: 233, zeros: 0, ones: 233, pp: 0.000000, history: 11111111111111111111
5302765: 443, zeros: 0, ones: 443, pp: 0.000000, history: 11111111111111111111
5302766: 1685, zeros: 0, ones: 1685, pp: 0.000000, history: 11111111111111111111
5303244: 141, zeros: 0, ones: 141, pp: 0.000000, history: 11111111111111111111
5303245: 257, zeros: 0, ones: 257, pp: 0.000000, history: 11111111111111111111
5303265: 555, zeros: 0, ones: 555, pp: 0.000000, history: 11111111111111111111
5303300: 647, zeros: 0, ones: 647, pp: 0.000000, history: 11111111111111111111
5303325: 128, zeros: 0, ones: 128, pp: 0.000000, history: 11111111111111111111
5303326: 269, zeros: 0, ones: 269, pp: 0.000000, history: 11111111111111111111
5303620: 107, zeros: 0, ones: 107, pp: 0.000000, history: 11111111111111111111
5312225: 195, zeros: 0, ones: 195, pp: 0.000000, history: 11111111111111111111
5312226: 107, zeros: 0, ones: 107, pp: 0.000000, history: 11111111111111111111
5312245: 237, zeros: 0, ones: 237, pp: 0.000000, history: 11111111111111111111
5312264: 385, zeros: 0, ones: 385, pp: 0.000000, history: 11111111111111111111
5312265: 962, zeros: 0, ones: 962, pp: 0.000000, history: 11111111111111111111
5312266: 145, zeros: 0, ones: 145, pp: 0.000000, history: 11111111111111111111
5312300: 1027, zeros: 0, ones: 1027, pp: 0.000000, history: 11111111111111111111
5312304: 948, zeros: 0, ones: 948, pp: 0.000000, history: 11111111111111111111
5312305: 147, zeros: 0, ones: 147, pp: 0.000000, history: 11111111111111111111
5312324: 391, zeros: 0, ones: 391, pp: 0.000000, history: 11111111111111111111
5312325: 582, zeros: 0, ones: 582, pp: 0.000000, history: 11111111111111111111
5312326: 506, zeros: 0, ones: 506, pp: 0.000000, history: 11111111111111111111
5312340: 319, zeros: 0, ones: 319, pp: 0.000000, history: 11111111111111111111
5312344: 293, zeros: 0, ones: 293, pp: 0.000000, history: 11111111111111111111
5312346: 107, zeros: 0, ones: 107, pp: 0.000000, history: 11111111111111111111
5312365: 1148, zeros: 0, ones: 1148, pp: 0.000000, history: 11111111111111111111
5312664: 390, zeros: 0, ones: 390, pp: 0.000000, history: 11111111111111111111
5312704: 388, zeros: 0, ones: 388, pp: 0.000000, history: 11111111111111111111
5312705: 956, zeros: 0, ones: 956, pp: 0.000000, history: 11111111111111111111
5312706: 115, zeros: 0, ones: 115, pp: 0.000000, history: 11111111111111111111
5312707: 131, zeros: 0, ones: 131, pp: 0.000000, history: 11111111111111111111
5312720: 340, zeros: 0, ones: 340, pp: 0.000000, history: 11111111111111111111
5312724: 639, zeros: 0, ones: 639, pp: 0.000000, history: 11111111111111111111
5312725: 162, zeros: 0, ones: 162, pp: 0.000000, history: 11111111111111111111
5312726: 330, zeros: 0, ones: 330, pp: 0.000000, history: 11111111111111111111
5312740: 2432, zeros: 0, ones: 2432, pp: 0.000000, history: 11111111111111111111
5312744: 6328, zeros: 0, ones: 6328, pp: 0.000000, history: 11111111111111111111
5312745: 629, zeros: 0, ones: 629, pp: 0.000000, history: 11111111111111111111
5312746: 1259, zeros: 0, ones: 1259, pp: 0.000000, history: 11111111111111111111
5312765: 1277, zeros: 0, ones: 1277, pp: 0.000000, history: 11111111111111111111
5312766: 253, zeros: 0, ones: 253, pp: 0.000000, history: 11111111111111111111
5313206: 114, zeros: 0, ones: 114, pp: 0.000000, history: 11111111111111111111
5313240: 331, zeros: 0, ones: 331, pp: 0.000000, history: 11111111111111111111
5313244: 443, zeros: 0, ones: 443, pp: 0.000000, history: 11111111111111111111
5313245: 198, zeros: 0, ones: 198, pp: 0.000000, history: 11111111111111111111
5313246: 274, zeros: 0, ones: 274, pp: 0.000000, history: 11111111111111111111
5313260: 2348, zeros: 0, ones: 2348, pp: 0.000000, history: 11111111111111111111
5313264: 447, zeros: 0, ones: 447, pp: 0.000000, history: 11111111111111111111
5313265: 610, zeros: 0, ones: 610, pp: 0.000000, history: 11111111111111111111
5313266: 830, zeros: 0, ones: 830, pp: 0.000000, history: 11111111111111111111
5313300: 1105, zeros: 0, ones: 1105, pp: 0.000000, history: 11111111111111111111
5313304: 479, zeros: 0, ones: 479, pp: 0.000000, history: 11111111111111111111
